Order ID,Order Date,Store ID,Region,Product Category,Sub-Category,Quantity,Price,Discount (%),Sales,Profit
ORD111344,2022-05-31,S032,West,Electronics,Mobiles,6,1211.32,0.0,7267.92,1598.94
ORD100718,2022-05-31,S042,North,Furniture,Tables,3,578.54,4.27,1661.51,292.69
ORD111772,2022-06-01,S031,West,Beauty,Makeup,3,193.26,2.92,562.85,155.3
ORD107409,2022-06-01,S032,South,Grocery,Fresh,5,13.03,10.95,58.02,4.39
ORD101249,2022-06-01,S044,Central,Grocery,Snacks,5,49.29,0.0,246.45,19.72
ORD102014,2022-06-01,S033,West,Clothing,Accessories,1,27.96,0.0,27.96,9.79
ORD101263,2022-06-01,S011,West,Electronics,Audio,4,836.83,8.58,3060.12,644.34
ORD100801,2022-06-02,S039,West,Clothing,Women,4,25.19,6.5,94.21,31.9
ORD107630,2022-06-02,S034,East,Furniture,Beds,4,592.99,9.88,2137.61,365.76
ORD111296,2022-06-02,S037,South,Beauty,Fragrance,4,127.69,3.89,490.89,134.78
ORD104819,2022-06-02,S040,West,Electronics,Mobiles,5,684.28,14.22,2934.88,599.77
ORD101954,2022-06-03,S018,South,Beauty,Skincare,3,48.41,3.03,140.83,38.83
ORD101684,2022-06-03,S006,East,Beauty,Skincare,9,149.91,13.67,1164.76,303.84
ORD102287,2022-06-03,S042,West,Grocery,Staples,4,10.14,7.79,37.4,2.88
ORD108052,2022-06-03,S021,South,Electronics,Laptops,2,571.16,3.06,1107.37,239.89
ORD108757,2022-06-03,S028,West,Clothing,Kids,4,5.23,6.25,19.61,6.65
ORD102906,2022-06-03,S012,South,Electronics,Audio,2,671.78,6.15,1260.93,268.87
ORD108848,2022-06-04,S041,East,Grocery,Beverages,4,35.89,8.02,132.05,10.14
ORD100499,2022-06-04,S020,Central,Grocery,Staples,5,49.47,5.93,232.68,18.06
ORD101028,2022-06-04,S039,Central,Grocery,Fresh,5,40.09,7.95,184.51,14.17
ORD110484,2022-06-04,S007,Central,Electronics,Audio,4,883.19,18.07,2894.39,579.23
ORD101286,2022-06-04,S009,West,Furniture,Beds,3,367.04,4.79,1048.38,184.19
ORD103914,2022-06-05,S011,Central,Grocery,Fresh,3,9.02,3.72,26.05,2.05
ORD102150,2022-06-05,S008,West,Grocery,Snacks,3,12.98,21.44,30.59,2.18
ORD111779,2022-06-05,S033,East,Electronics,Mobiles,4,924.87,6.52,3458.27,736.02
ORD110547,2022-06-05,S021,East,Beauty,Makeup,3,42.84,4.71,122.47,33.48
ORD102667,2022-06-05,S019,North,Furniture,Sofas,6,1066.18,21.47,5023.63,807.18
ORD109595,2022-06-05,S037,Central,Clothing,Kids,4,65.98,7.9,243.07,81.71
ORD111201,2022-06-05,S006,West,Furniture,Beds,5,300.69,0.0,1503.45,270.62
ORD109045,2022-06-05,S015,South,Furniture,Beds,2,575.17,1.19,1136.65,203.38
ORD100783,2022-06-06,S003,Central,Furniture,Sofas,4,1054.26,9.87,3800.82,650.38
ORD100497,2022-06-06,S030,South,Clothing,Men,2,123.43,3.83,237.41,81.5
ORD101491,2022-06-06,S010,Central,Furniture,Beds,1,273.32,14.31,234.21,39.14
ORD100589,2022-06-06,S026,East,Electronics,Accessories,5,1307.66,14.8,5570.63,1134.85
ORD109812,2022-06-06,S039,West,Beauty,Skincare,7,23.85,0.0,166.95,46.75
ORD103778,2022-06-06,S011,North,Furniture,Beds,4,734.79,4.46,2808.07,494.18
ORD101055,2022-06-06,S015,East,Grocery,Beverages,3,44.38,0.0,133.14,10.65
ORD107341,2022-06-07,S040,North,Electronics,Accessories,3,626.76,10.69,1679.28,349.69
ORD110167,2022-06-07,S025,East,Electronics,Audio,3,909.55,16.03,2291.25,463.67
ORD111222,2022-06-07,S016,East,Grocery,Snacks,3,16.21,6.27,45.58,3.53
ORD110888,2022-06-07,S047,East,Beauty,Skincare,5,85.26,0.0,426.3,119.36
ORD110093,2022-06-07,S025,East,Clothing,Women,3,91.07,4.6,260.64,89.13
ORD100816,2022-06-08,S019,South,Grocery,Beverages,3,38.36,0.0,115.08,9.21
ORD108132,2022-06-08,S021,South,Grocery,Snacks,4,13.73,8.64,50.17,3.84
ORD100685,2022-06-08,S042,East,Furniture,Beds,5,1186.12,0.0,5930.6,1067.51
ORD110725,2022-06-08,S037,South,Furniture,Chairs,5,664.24,0.0,3321.2,597.82
ORD103479,2022-06-09,S046,North,Beauty,Fragrance,6,99.93,7.83,552.63,148.68
ORD108405,2022-06-09,S030,North,Electronics,Laptops,5,889.4,3.75,4280.24,924.0
ORD105436,2022-06-09,S045,Central,Furniture,Chairs,4,509.54,9.41,1846.37,316.71
ORD109155,2022-06-09,S005,North,Furniture,Sofas,3,90.81,8.86,248.29,42.71
ORD104489,2022-06-09,S004,North,Grocery,Fresh,3,10.09,11.71,26.73,2.01
ORD101253,2022-06-10,S024,North,Clothing,Kids,2,42.48,8.56,77.69,26.03
ORD101262,2022-06-10,S004,North,Grocery,Staples,4,15.02,11.87,52.95,3.98
ORD103892,2022-06-10,S023,East,Grocery,Fresh,5,6.45,2.05,31.59,2.5
ORD101973,2022-06-10,S020,Central,Grocery,Staples,6,13.76,9.03,75.1,5.74
ORD100503,2022-06-10,S050,East,Grocery,Staples,3,20.92,5.16,59.52,4.64
ORD108873,2022-06-10,S017,Central,Electronics,Audio,5,341.64,0.0,1708.2,375.8
ORD110839,2022-06-11,S047,West,Furniture,Beds,2,458.69,1.68,901.97,160.99
ORD107611,2022-06-11,S034,South,Electronics,Mobiles,5,783.96,10.49,3508.61,731.41
ORD103420,2022-06-11,S008,West,Electronics,Mobiles,5,1251.57,8.45,5729.06,1207.14
ORD102590,2022-06-11,S019,South,Clothing,Kids,9,114.99,0.0,1034.91,362.22
ORD103689,2022-06-11,S050,North,Clothing,Kids,3,57.02,10.38,153.3,50.87
ORD108830,2022-06-11,S034,South,Grocery,Staples,2,21.92,0.0,43.84,3.51
ORD108584,2022-06-11,S010,North,Grocery,Fresh,2,15.04,7.14,27.93,2.15
ORD100136,2022-06-11,S025,South,Furniture,Tables,6,693.33,1.16,4111.72,735.82
ORD108365,2022-06-12,S021,South,Electronics,Audio,6,1064.53,2.93,6200.04,1344.03
ORD109402,2022-06-12,S049,East,Beauty,Haircare,3,122.55,17.38,303.75,77.66
ORD103605,2022-06-12,S046,North,Grocery,Fresh,6,18.8,3.92,108.38,8.5
ORD106535,2022-06-12,S002,North,Grocery,Snacks,4,19.61,4.98,74.53,5.81
ORD108577,2022-06-13,S046,East,Beauty,Makeup,7,105.65,0.44,736.3,205.71
ORD106720,2022-06-13,S044,South,Furniture,Beds,2,1143.59,6.89,2129.59,370.12
ORD105018,2022-06-13,S022,North,Electronics,Mobiles,2,1492.16,0.0,2984.32,656.55
ORD111365,2022-06-13,S020,East,Grocery,Snacks,4,21.51,0.24,85.83,6.86
ORD107368,2022-06-13,S029,Central,Grocery,Beverages,1,12.23,5.52,11.55,0.9
ORD101337,2022-06-13,S038,North,Electronics,Laptops,3,1230.71,0.04,3690.65,811.78
ORD102830,2022-06-13,S019,South,Grocery,Beverages,3,12.77,13.58,33.11,2.47
ORD105511,2022-06-14,S008,South,Electronics,Accessories,5,945.13,8.94,4303.18,904.38
ORD110160,2022-06-14,S032,West,Furniture,Tables,6,272.17,0.0,1633.02,293.94
ORD109249,2022-06-14,S048,East,Electronics,Accessories,4,1016.85,0.0,4067.4,894.83
ORD106601,2022-06-14,S021,East,Furniture,Tables,3,78.04,1.42,230.8,41.25
ORD103798,2022-06-14,S035,North,Clothing,Accessories,7,20.21,0.0,141.47,49.51
ORD104343,2022-06-14,S033,East,Grocery,Snacks,6,13.51,30.99,55.94,3.78
ORD103998,2022-06-14,S042,East,Beauty,Fragrance,5,40.4,0.0,202.0,56.56
ORD110189,2022-06-16,S032,North,Electronics,Mobiles,4,374.8,0.0,1499.2,329.82
ORD110982,2022-06-16,S012,West,Electronics,Accessories,6,1010.89,2.18,5933.12,1291.06
ORD104053,2022-06-16,S005,West,Electronics,Accessories,1,520.32,1.64,511.79,111.67
ORD103680,2022-06-16,S030,West,Furniture,Beds,3,814.8,4.18,2342.22,412.79
ORD100542,2022-06-16,S036,East,Grocery,Beverages,6,10.7,9.89,57.85,4.4
ORD101131,2022-06-16,S024,West,Grocery,Staples,3,47.01,14.94,119.96,8.88
ORD111053,2022-06-17,S004,South,Grocery,Snacks,4,2.66,11.23,9.45,0.71
ORD106664,2022-06-17,S036,North,Grocery,Beverages,3,18.03,6.02,50.83,3.94
ORD108576,2022-06-18,S018,South,Furniture,Sofas,2,1056.74,6.73,1971.24,342.88
ORD105828,2022-06-18,S004,South,Electronics,Laptops,5,961.51,5.94,4521.98,965.29
ORD104823,2022-06-18,S002,West,Grocery,Staples,4,44.01,5.72,165.97,12.9
ORD102777,2022-06-18,S016,South,Clothing,Men,2,83.95,13.63,145.02,47.3
ORD108981,2022-06-19,S046,North,Grocery,Fresh,4,35.82,19.84,114.85,8.28
ORD109801,2022-06-19,S018,North,Furniture,Tables,3,1095.5,22.09,2560.51,409.99
ORD110481,2022-06-19,S042,West,Beauty,Haircare,3,193.06,24.7,436.12,107.03
ORD101274,2022-06-19,S028,West,Furniture,Beds,3,1072.85,0.0,3218.55,579.34
ORD101424,2022-06-20,S022,West,Clothing,Women,2,30.08,5.06,57.12,19.49
ORD106115,2022-06-20,S024,East,Beauty,Makeup,4,128.01,0.0,512.04,143.37
ORD111782,2022-06-20,S044,East,Clothing,Women,4,134.81,0.0,539.24,188.73
ORD100029,2022-06-21,S030,Central,Furniture,Beds,5,197.05,11.1,875.89,148.91
ORD108690,2022-06-22,S045,North,Beauty,Fragrance,2,89.5,8.76,163.32,43.73
ORD104058,2022-06-22,S049,North,Electronics,Audio,2,730.57,0.71,1450.77,318.04
ORD111095,2022-06-22,S024,Central,Grocery,Fresh,2,47.17,7.1,87.64,6.76
ORD104415,2022-06-22,S025,West,Electronics,Mobiles,5,691.63,0.0,3458.15,760.79
ORD104607,2022-06-23,S002,East,Electronics,Laptops,4,675.55,13.38,2340.65,480.49
ORD104342,2022-06-23,S027,North,Electronics,Audio,4,786.15,0.0,3144.6,691.81
ORD103955,2022-06-23,S040,West,Electronics,Laptops,4,388.1,16.87,1290.51,259.96
ORD101465,2022-06-23,S031,East,Electronics,Mobiles,3,1073.82,0.0,3221.46,708.72
ORD107435,2022-06-23,S045,East,Beauty,Skincare,7,199.96,8.46,1281.3,343.59
ORD105323,2022-06-23,S013,Central,Electronics,Laptops,5,1053.14,6.94,4900.26,1040.65
ORD105396,2022-06-23,S032,West,Beauty,Makeup,3,44.33,8.44,121.77,32.66
ORD104023,2022-06-24,S032,Central,Clothing,Women,4,59.84,0.3,238.64,83.4
ORD111067,2022-06-24,S033,South,Electronics,Laptops,5,856.12,0.38,4264.33,936.37
ORD102981,2022-06-24,S002,East,Electronics,Accessories,1,330.84,3.81,318.23,68.68
ORD111617,2022-06-24,S028,North,Grocery,Beverages,4,13.3,10.7,47.51,3.6
ORD104431,2022-06-24,S018,South,Grocery,Snacks,9,24.26,6.41,204.34,15.82
ORD103915,2022-06-24,S017,South,Beauty,Fragrance,5,196.65,3.49,948.93,261.06
ORD103257,2022-06-25,S046,East,Furniture,Sofas,4,1195.44,2.3,4671.78,831.25
ORD101748,2022-06-25,S030,South,Clothing,Women,2,5.44,10.92,9.69,3.21
ORD105407,2022-06-25,S023,West,Grocery,Beverages,3,36.81,8.04,101.55,7.8
ORD111471,2022-06-25,S028,South,Grocery,Beverages,3,35.89,7.86,99.21,7.62
ORD103285,2022-06-25,S048,East,Beauty,Skincare,7,9.8,6.75,63.97,17.31
ORD105984,2022-06-26,S023,East,Clothing,Kids,4,107.12,7.83,394.93,132.81
ORD104715,2022-06-26,S039,Central,Electronics,Accessories,2,508.36,4.51,970.87,208.77
ORD108567,2022-06-26,S007,North,Furniture,Beds,5,840.69,4.92,3996.64,701.7
ORD104072,2022-06-26,S020,North,Grocery,Staples,3,38.08,0.0,114.24,9.14
ORD109339,2022-06-27,S019,South,Grocery,Beverages,3,20.96,7.58,58.11,4.47
ORD108392,2022-06-27,S044,North,Furniture,Tables,4,265.06,11.32,940.22,159.66
ORD105478,2022-06-27,S023,East,Clothing,Accessories,8,54.17,3.65,417.54,143.47
ORD101457,2022-06-27,S019,East,Electronics,Accessories,6,1089.27,0.0,6535.62,1437.84
ORD103936,2022-06-27,S014,West,Grocery,Beverages,8,1.53,0.0,12.24,0.98
ORD101538,2022-06-28,S008,West,Clothing,Women,4,94.79,10.9,337.83,111.8
ORD111006,2022-06-28,S025,South,Electronics,Mobiles,5,307.76,0.0,1538.8,338.54
ORD105461,2022-06-28,S031,South,Electronics,Mobiles,3,1378.93,1.27,4084.25,892.83
ORD101520,2022-06-28,S010,South,Furniture,Tables,4,496.97,16.29,1664.05,275.13
ORD108832,2022-06-28,S044,Central,Beauty,Makeup,4,52.79,0.0,211.16,59.12
ORD101205,2022-06-28,S031,Central,Electronics,Accessories,3,450.77,10.18,1214.64,253.62
ORD108912,2022-06-29,S002,North,Electronics,Mobiles,4,609.72,15.19,2068.41,420.49
ORD108815,2022-06-29,S009,West,Electronics,Laptops,8,1415.01,2.71,11013.31,2390.1
ORD100057,2022-06-29,S005,South,Clothing,Men,5,14.37,0.0,71.85,25.15
ORD102960,2022-06-29,S019,Central,Clothing,Accessories,2,38.83,14.36,66.51,21.61
ORD107653,2022-06-30,S001,Central,Grocery,Beverages,7,2.04,7.01,13.28,1.03
ORD101826,2022-06-30,S034,West,Grocery,Beverages,2,20.12,0.0,40.24,3.22
ORD100656,2022-06-30,S004,East,Clothing,Kids,8,22.25,15.51,150.39,48.55
ORD102225,2022-07-01,S042,Central,Furniture,Sofas,8,516.36,0.0,4130.88,743.56
ORD111841,2022-07-01,S036,Central,Clothing,Accessories,6,114.51,2.81,667.75,230.43
ORD108932,2022-07-01,S023,West,Clothing,Men,3,107.6,1.54,317.83,110.38
ORD109589,2022-07-01,S022,North,Furniture,Beds,5,329.09,0.0,1645.45,296.18
ORD100821,2022-07-01,S030,West,Furniture,Beds,4,1139.49,19.72,3659.13,593.7
ORD108287,2022-07-02,S007,East,Grocery,Beverages,4,9.93,12.19,34.88,2.62
ORD103813,2022-07-02,S041,Central,Electronics,Accessories,5,837.03,8.17,3843.22,810.97
ORD109737,2022-07-02,S023,East,Furniture,Tables,1,1090.68,0.2,1088.5,195.73
ORD109182,2022-07-02,S032,North,Beauty,Fragrance,2,39.52,14.15,67.86,17.66
ORD102385,2022-07-02,S003,West,Electronics,Laptops,2,886.81,0.0,1773.62,390.2
ORD109959,2022-07-02,S013,South,Furniture,Sofas,8,166.26,7.03,1236.58,214.76
ORD107424,2022-07-02,S028,West,Furniture,Beds,3,506.95,0.0,1520.85,273.75
ORD105753,2022-07-02,S035,West,Grocery,Snacks,3,49.17,8.86,134.44,10.28
ORD111328,2022-07-02,S043,East,Grocery,Staples,5,15.32,0.0,76.6,6.13
ORD100973,2022-07-03,S003,South,Furniture,Beds,6,267.51,5.87,1510.84,263.97
ORD109432,2022-07-03,S032,South,Grocery,Staples,6,27.53,4.56,157.65,12.32
ORD104167,2022-07-03,S032,West,Beauty,Fragrance,7,103.83,0.0,726.81,203.51
ORD105011,2022-07-03,S007,West,Beauty,Haircare,2,105.12,0.0,210.24,58.87
ORD110741,2022-07-03,S020,West,Electronics,Laptops,2,744.95,0.0,1489.9,327.78
ORD103505,2022-07-03,S010,West,Clothing,Women,3,141.16,0.0,423.48,148.22
ORD105956,2022-07-04,S008,East,Grocery,Staples,6,33.52,5.86,189.33,14.7
ORD109404,2022-07-04,S021,South,Electronics,Accessories,3,1140.18,8.25,3138.35,661.96
ORD108250,2022-07-04,S012,North,Grocery,Fresh,4,45.75,12.94,159.32,11.92
ORD101504,2022-07-04,S018,East,Furniture,Sofas,3,339.79,2.07,998.27,177.83
ORD107515,2022-07-04,S034,East,Electronics,Audio,1,1404.79,1.06,1389.9,304.16
ORD100652,2022-07-04,S008,North,Clothing,Women,7,32.21,9.86,203.24,67.63
ORD111756,2022-07-05,S007,Central,Furniture,Beds,2,1067.63,8.15,1961.24,338.64
ORD109564,2022-07-05,S018,South,Beauty,Makeup,2,83.25,7.91,153.33,41.23
ORD108071,2022-07-05,S009,South,Grocery,Fresh,4,41.7,0.0,166.8,13.34
ORD105481,2022-07-05,S042,East,Clothing,Kids,4,35.13,6.59,131.26,44.43
ORD105476,2022-07-06,S001,North,Electronics,Audio,1,618.2,6.64,577.15,122.76
ORD109201,2022-07-06,S033,South,Grocery,Snacks,3,12.98,4.21,37.3,2.92
ORD111248,2022-07-06,S028,East,Grocery,Staples,5,34.0,7.94,156.5,12.02
ORD100130,2022-07-06,S017,East,Grocery,Fresh,2,6.85,1.6,13.48,1.07
ORD104562,2022-07-07,S048,West,Clothing,Women,4,111.3,10.35,399.12,132.46
ORD108937,2022-07-07,S005,East,Electronics,Mobiles,2,1444.73,7.58,2670.44,565.23
ORD102971,2022-07-07,S049,South,Electronics,Laptops,2,674.9,15.47,1140.99,231.6
ORD107950,2022-07-07,S028,Central,Electronics,Audio,2,669.42,5.43,1266.14,270.99
ORD102267,2022-07-07,S008,Central,Clothing,Women,5,22.01,4.04,105.6,36.21
ORD102085,2022-07-07,S030,North,Electronics,Audio,3,486.02,0.0,1458.06,320.77
ORD106585,2022-07-07,S011,Central,Electronics,Audio,4,1460.21,8.49,5344.95,1125.97
ORD111807,2022-07-07,S019,North,Electronics,Laptops,3,647.2,7.82,1789.77,378.35
ORD109176,2022-07-07,S041,Central,Beauty,Haircare,5,104.72,4.54,499.83,136.78
ORD102009,2022-07-08,S044,South,Grocery,Beverages,2,1.95,8.71,3.56,0.27
ORD101927,2022-07-08,S035,Central,Electronics,Mobiles,6,708.76,18.76,3454.78,688.76
ORD107695,2022-07-08,S010,West,Beauty,Haircare,5,122.14,7.23,566.55,152.9
ORD109412,2022-07-08,S014,North,Electronics,Laptops,4,1338.35,0.0,5353.4,1177.75
ORD108198,2022-07-08,S050,West,Furniture,Chairs,1,829.97,0.0,829.97,149.39
ORD110523,2022-07-08,S033,North,Electronics,Audio,2,400.95,0.0,801.9,176.42
ORD101226,2022-07-09,S043,South,Clothing,Accessories,4,143.21,15.91,481.7,155.18
ORD111225,2022-07-09,S043,West,Furniture,Sofas,3,1049.23,0.0,3147.69,566.58
ORD108670,2022-07-09,S016,Central,Furniture,Tables,5,1109.05,10.35,4971.32,848.53
ORD108604,2022-07-10,S007,North,Beauty,Haircare,4,42.6,5.43,161.15,43.9
ORD101649,2022-07-10,S001,South,Electronics,Mobiles,2,230.19,2.45,449.1,97.59
ORD109678,2022-07-10,S002,West,Grocery,Fresh,4,30.9,15.53,104.4,7.7
ORD111424,2022-07-10,S009,North,Electronics,Laptops,3,388.84,0.93,1155.67,253.07
ORD108555,2022-07-11,S037,South,Beauty,Fragrance,2,42.09,2.15,82.37,22.82
ORD106239,2022-07-11,S045,West,Beauty,Haircare,5,26.49,14.59,113.13,29.37
ORD101401,2022-07-11,S026,North,Grocery,Snacks,7,14.95,6.78,97.55,7.54
ORD108417,2022-07-11,S011,North,Furniture,Beds,4,317.58,7.22,1178.6,204.49
ORD100942,2022-07-11,S008,South,Clothing,Men,7,101.55,5.56,671.33,228.43
ORD103865,2022-07-12,S032,Central,Furniture,Chairs,3,382.6,3.07,1112.56,197.19
ORD108885,2022-07-12,S033,East,Electronics,Accessories,1,1350.4,8.89,1230.35,258.65
ORD111908,2022-07-12,S027,West,Electronics,Mobiles,8,811.34,0.0,6490.72,1427.96
ORD103519,2022-07-12,S040,North,Grocery,Staples,3,14.78,1.47,43.69,3.47
ORD103739,2022-07-13,S011,East,Grocery,Beverages,8,23.08,1.32,182.2,14.48
ORD103025,2022-07-13,S035,South,Electronics,Laptops,4,647.18,16.65,2157.7,435.18
ORD107259,2022-07-13,S045,Central,Grocery,Fresh,3,38.51,3.86,111.07,8.71
ORD102518,2022-07-13,S049,South,Clothing,Accessories,4,136.05,13.14,472.69,154.57
ORD110174,2022-07-13,S048,South,Clothing,Men,5,129.4,8.69,590.78,197.79
ORD110771,2022-07-14,S008,North,Grocery,Fresh,4,22.21,0.0,88.84,7.11
ORD101188,2022-07-14,S008,West,Grocery,Beverages,2,23.7,1.28,46.79,3.72
ORD109735,2022-07-15,S012,South,Grocery,Staples,5,14.09,5.67,66.46,5.17
ORD107413,2022-07-15,S018,West,Furniture,Chairs,4,1096.1,5.55,4141.07,724.71
ORD100379,2022-07-15,S038,East,Beauty,Fragrance,3,124.22,3.48,359.69,98.96
ORD108095,2022-07-15,S045,South,Grocery,Fresh,5,45.7,8.22,209.72,16.09
ORD101467,2022-07-15,S021,East,Grocery,Fresh,3,33.06,15.69,83.62,6.16
ORD101074,2022-07-15,S040,South,Furniture,Sofas,5,266.04,11.45,1177.89,199.88
ORD108781,2022-07-15,S012,Central,Furniture,Beds,2,496.71,1.97,973.85,173.57
ORD103873,2022-07-15,S036,North,Electronics,Laptops,5,1029.86,15.24,4364.55,887.03
ORD100146,2022-07-15,S015,South,Clothing,Kids,3,88.77,11.23,236.4,78.09
ORD105802,2022-07-16,S013,East,Furniture,Beds,4,749.85,0.42,2986.8,536.49
ORD103447,2022-07-16,S038,Central,Furniture,Tables,4,812.04,3.96,3119.53,550.4
ORD103911,2022-07-16,S009,South,Grocery,Snacks,7,12.46,10.46,78.1,5.92
ORD108295,2022-07-16,S003,South,Grocery,Beverages,2,41.91,0.0,83.82,6.71
ORD104506,2022-07-16,S015,West,Furniture,Sofas,6,1004.14,0.0,6024.84,1084.47
ORD110565,2022-07-16,S035,North,Beauty,Makeup,5,166.86,0.0,834.3,233.6
ORD107358,2022-07-17,S027,South,Electronics,Audio,5,666.3,6.34,3120.28,664.7
ORD106156,2022-07-17,S023,South,Grocery,Staples,4,35.73,10.32,128.17,9.72
ORD107132,2022-07-17,S010,West,Clothing,Accessories,3,91.27,0.0,273.81,95.83
ORD103155,2022-07-17,S013,South,Grocery,Staples,3,30.23,0.0,90.69,7.26
ORD107430,2022-07-18,S036,West,Furniture,Beds,5,362.28,4.34,1732.79,305.13
ORD106054,2022-07-18,S021,East,Clothing,Women,6,83.0,3.17,482.21,166.1
ORD101320,2022-07-18,S013,West,Grocery,Fresh,6,31.66,9.45,172.01,13.11
ORD103759,2022-07-18,S020,South,Beauty,Skincare,7,48.77,0.0,341.39,95.59
ORD100001,2022-07-18,S048,North,Clothing,Accessories,2,13.11,13.32,22.73,7.43
ORD110283,2022-07-19,S028,West,Beauty,Skincare,4,50.44,15.47,170.55,44.06
ORD109577,2022-07-19,S050,Central,Clothing,Accessories,6,64.88,0.38,387.8,135.47
ORD106492,2022-07-19,S036,East,Clothing,Women,7,6.49,2.4,44.34,15.33
ORD110828,2022-07-19,S009,North,Grocery,Beverages,5,34.77,8.74,158.66,12.14
ORD109637,2022-07-20,S046,East,Electronics,Audio,2,713.75,17.14,1182.83,237.92
ORD105224,2022-07-20,S028,West,Electronics,Laptops,3,1324.87,10.43,3560.06,742.37
ORD104934,2022-07-20,S003,Central,Grocery,Staples,2,43.83,8.73,80.01,6.12
ORD109840,2022-07-20,S046,West,Clothing,Accessories,2,129.03,10.68,230.5,76.37
ORD107667,2022-07-20,S042,South,Grocery,Fresh,2,19.69,2.55,38.38,3.03
ORD100684,2022-07-20,S032,North,Grocery,Snacks,2,30.56,7.2,56.72,4.37
ORD102976,2022-07-20,S020,South,Beauty,Haircare,6,194.28,6.87,1085.6,293.53
ORD110663,2022-07-20,S025,North,Furniture,Tables,6,217.09,11.83,1148.45,194.49
ORD109429,2022-07-20,S021,Central,Electronics,Laptops,2,693.8,0.0,1387.6,305.27
ORD111570,2022-07-20,S013,West,Grocery,Snacks,4,30.12,0.0,120.48,9.64
ORD101097,2022-07-20,S020,West,Electronics,Accessories,3,1291.75,1.25,3826.81,836.64
ORD108788,2022-07-20,S039,East,Electronics,Audio,4,447.23,10.56,1600.01,333.42
ORD100411,2022-07-20,S023,West,Clothing,Men,2,89.73,0.0,179.46,62.81
ORD111274,2022-07-21,S044,North,Electronics,Audio,5,1200.06,6.38,5617.48,1196.42
ORD101117,2022-07-21,S004,West,Clothing,Women,2,121.08,0.27,241.51,84.41
ORD107356,2022-07-21,S014,East,Beauty,Haircare,3,143.24,0.0,429.72,120.32
ORD100033,2022-07-21,S048,North,Beauty,Fragrance,5,103.98,14.07,446.75,116.29
ORD109695,2022-07-21,S022,South,Grocery,Fresh,5,26.14,5.87,123.03,9.55
ORD111676,2022-07-22,S038,West,Electronics,Mobiles,3,1034.47,20.39,2470.62,488.12
ORD102359,2022-07-22,S015,West,Clothing,Kids,3,17.95,0.0,53.85,18.85
ORD107898,2022-07-22,S048,East,Grocery,Fresh,9,33.57,11.43,267.6,20.18
ORD106244,2022-07-22,S016,Central,Grocery,Fresh,3,33.83,7.92,93.45,7.18
ORD106763,2022-07-23,S047,Central,Grocery,Beverages,1,20.59,8.9,18.76,1.43
ORD107377,2022-07-23,S017,North,Grocery,Staples,3,7.05,16.04,17.76,1.31
ORD110117,2022-07-23,S019,West,Electronics,Mobiles,5,368.7,4.22,1765.7,380.26
ORD103618,2022-07-23,S049,West,Clothing,Accessories,4,144.48,8.62,528.1,176.87
ORD102398,2022-07-23,S042,North,Grocery,Beverages,2,18.27,0.0,36.54,2.92
ORD105308,2022-07-23,S016,East,Clothing,Men,5,69.75,10.44,312.34,103.61
ORD107578,2022-07-23,S022,North,Furniture,Sofas,3,750.12,7.91,2072.36,358.27
ORD100223,2022-07-24,S042,Central,Electronics,Audio,4,625.16,12.59,2185.81,450.61
ORD111898,2022-07-24,S024,East,Electronics,Audio,5,1228.27,7.99,5650.66,1193.48
ORD101664,2022-07-24,S029,East,Grocery,Staples,7,29.74,8.63,190.21,14.56
ORD109752,2022-07-24,S005,East,Clothing,Kids,6,58.01,1.21,343.85,119.62
ORD109122,2022-07-24,S036,East,Clothing,Kids,4,32.36,5.86,121.85,41.4
ORD110327,2022-07-24,S035,South,Grocery,Fresh,4,13.37,11.0,47.6,3.6
ORD104583,2022-07-25,S004,West,Grocery,Staples,4,28.5,0.37,113.58,9.07
ORD106738,2022-07-25,S034,Central,Electronics,Audio,4,1172.62,2.81,4558.68,988.82
ORD105123,2022-07-25,S012,Central,Clothing,Accessories,6,81.21,0.0,487.26,170.54
ORD102610,2022-07-25,S043,East,Electronics,Accessories,4,267.08,0.0,1068.32,235.03
ORD100989,2022-07-25,S046,North,Furniture,Chairs,3,181.47,9.85,490.79,83.99
ORD110562,2022-07-25,S017,North,Clothing,Men,4,88.19,0.0,352.76,123.47
ORD108103,2022-07-25,S035,South,Electronics,Mobiles,4,764.14,10.65,2731.04,568.83
ORD111677,2022-07-25,S030,Central,Electronics,Laptops,3,645.49,8.35,1774.77,374.15
ORD111028,2022-07-25,S021,North,Grocery,Staples,5,3.25,1.18,16.06,1.28
ORD109084,2022-07-25,S010,North,Clothing,Men,2,81.58,0.0,163.16,57.11
ORD106295,2022-07-25,S036,South,Beauty,Fragrance,10,94.83,4.83,902.5,246.6
ORD105460,2022-07-26,S019,West,Grocery,Beverages,4,4.17,5.47,15.77,1.23
ORD105718,2022-07-26,S011,North,Clothing,Men,5,137.26,8.83,625.7,209.33
ORD105160,2022-07-26,S015,South,Electronics,Mobiles,8,1259.34,9.77,9090.42,1902.2
ORD110692,2022-07-27,S024,North,Clothing,Kids,3,63.66,6.53,178.51,60.44
ORD107661,2022-07-27,S049,Central,Clothing,Accessories,1,36.41,4.73,34.69,11.85
ORD102632,2022-07-27,S031,North,Clothing,Accessories,6,142.94,7.75,791.17,266.18
ORD108921,2022-07-27,S039,North,Electronics,Laptops,4,420.29,0.0,1681.16,369.86
